,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53
MACCS_42,-0.00032515555701675237,0.011686223417646507,-0.05063250455675306,-0.044130918164982935,0.04281056016349035,0.04532718737981264,-0.18522449243646283,0.05829026700181691,0.006075012513330674,0.15056925060284818,0.1506801021721517,0.037335865460460554,-0.19097870626095198,0.09006461416810864,-0.011722487158772832,0.02986243884427861,0.13394679894595046,0.0043981349640672355,-0.11888972111345483,0.19811542665964774,0.010501765809152963,0.11498766354032328,-0.16301637784817544,0.06200596013912326,0.1023336414417457,-0.09496134070946793,-0.14401427113957752,0.11013337862150711,0.1085256956787138,-0.023608885736932095,0.08034048472731836,-0.00043218336140002367,-0.210889002659171,0.024850641846297143,-0.08450083085041359,-0.03168012879891823,0.06281527761277528,-0.026416187176066253,-0.22172606409244217,0.030734935813562764,-0.07346712525698879,-0.10042640170554132,0.015355265192647502,0.13497024242490474,-0.2695454855797967,-0.047021716937455424,-0.011165767679796322,0.08597720947838113,-0.09541603687963755,-0.054916925588411075,-0.012296589580876944,-0.024133629630081962,0.15380962901174272
MACCS_43,-0.09814310569012392,-0.05443197263473021,-0.09614969783845398,0.10020087727107078,-0.13677367079017422,0.15456830158425602,0.09434710283529549,-0.037915578823659285,0.10587256849455515,-0.013359008975897924,0.021176829993883206,0.016009955964121303,0.11809662622423175,0.15343171997320149,0.00020243051819168745,-0.004364058257107922,-0.07168735987414245,0.0549451933617981,0.03765533578915675,-0.05399011929009982,-0.06451925903311097,0.09466286602230595,-0.1537612509302963,-0.02299401269013409,-0.01598692086673928,0.01382351745549748,0.02224914184355523,0.0174653920344658,-0.04742077553374671,0.06358228824864096,0.10156728105889822,0.03757838207498068,0.011551366762650776,-0.007210375509103341,0.06321892905964216,0.1077122054083082,-0.0933987222813226,0.04444303008067535,-0.0638770705116267,0.022675908242966836,-0.08761349265786239,-0.015456486784273912,-0.17542571493637574,-0.014739392867278656,-0.07813685397689135,0.07234907317969021,-0.055416731656506624,-0.12795525590603862,0.01069019568625722,-0.02857616284170775,-0.05441627973402521,-0.09309080704213227,0.05682533270903195
MACCS_45,0.016141499123918254,0.11075569049450562,-0.02323412067117269,-0.013465922188581312,0.0029902093656694784,0.050556006720609704,0.1723724887744455,0.05092693598916119,0.17892994775303006,-0.07386592774796186,0.014358386147691027,0.101139459283338,-0.09860348154533205,0.1874719981587778,0.09851905650608064,-0.1025055478526276,0.11959005104481332,-0.04035099300385815,0.1872994758069503,0.034547685086799174,-0.01999807761072636,0.04852529782802302,0.1130392535252025,0.011254854325439448,-0.04790611669508894,0.12511394019052657,0.026513098219281557,0.08567214923455077,0.12885754974943867,-0.15148109565465728,-0.09803036927029257,0.040849704965945505,0.013205111640921457,-0.03629997171658543,0.13013591537857733,-0.03470658527588199,-0.03753682443154406,0.12417174666314726,-0.06045894740599317,-0.025296436942089245,-0.15228323946652686,-0.09566949864607957,-0.039957089295699424,-0.09092608604667066,-0.005350037659468829,0.036044188279176076,-0.07126580301089623,0.17348236221026014,-0.009122161702189423,0.19843358443095127,-0.1547269893864627,0.08007095281515815,-0.005383312724902054
MACCS_46,-0.019255289074399596,0.010654719830964289,-0.05236723517816509,-0.024674791852318103,0.09316411808093444,-0.008750070912419267,-0.10138912566602053,0.025913161594332754,0.06393975261755845,-0.07635613290776222,0.02628488673065482,-0.04517964411381176,-0.01580603476634565,-0.10029358838486249,-0.07288375891554111,-0.0922921225522445,-0.13385500212143012,0.1780666276212283,0.08619324599154204,-0.1313626490952717,-0.059257669891440407,-0.05778897766601443,-0.052644013697897826,0.16011798846363978,-0.29496262034708853,0.1830901695305498,0.328245969564966,0.0960567670659634,0.16489661939236963,-0.009414815026970447,0.15335438798859646,0.09502349154725917,-0.12786106707249295,0.22480400386747854,0.011385668122946292,-0.267709125895683,0.0393671581894793,-0.1543905846111018,0.03389765638251825,-0.06002103687256761,-0.016649634590832685,-0.04221133896491952,-0.13173192657333962,-0.0788979426568642,0.06095171312827425,0.19487869904751795,0.03141991954131356,-0.1130348493312629,-0.0610754462582416,-0.03006553143459366,0.05727351445200552,0.13893401088840238,0.09472693260106733
MACCS_47,-0.04557174044589727,0.0013015536966402438,0.06519035858212037,-0.05231822003048615,-0.006854091650303809,-0.12124899724300713,0.1635168521375351,-0.04422057006412306,0.1551843751713026,0.11134754144769976,-0.15726478598341984,-0.013177393000559368,-0.19722179463866518,0.03445538502444706,-0.14618632255824604,0.006275547387305291,0.10257922224999422,0.17759787220470574,-0.03674805867939001,-0.0006684728142008489,-0.08462977283337589,0.12299672278858025,0.05879261749760051,0.027998227811844092,-0.09793760806512808,-0.00115755244412738,0.0839192313701955,-0.012854693792764965,0.07047375367903091,0.03633128439951912,-0.1893752889476582,-0.027154241349811203,-0.009125565287441047,0.012776348463811212,-0.006206961482658577,0.15391953982536472,0.06949008176855045,0.06297878366792582,-0.11768194380606561,0.1951359766289602,0.04303804171478948,0.042210138693712956,-0.08616756561826903,-0.010391763766833165,0.0457573162537821,-0.05609787168475981,-0.06714589551867738,-0.15074908064143766,-0.06539251320221033,-0.10117712760768374,0.004125883249670417,-0.13135577120315012,-0.03196447947707791
MACCS_48,0.014547576911351692,0.04521234365026783,0.09139814433507777,0.0754319200409422,0.02248420807953069,-0.06519866455056036,-0.059739617763349344,-0.16858591272270596,0.002333416803470296,-0.09986393948100872,0.13843384820066956,0.10730456372529829,0.02004213615844566,0.12031824784188454,-0.22705177979359895,0.09102462509859208,0.019587527579994712,0.013478251005791947,-0.012427516685571904,-0.08568407313330022,0.08559237600231923,-0.19124261059890163,-0.12319478864456761,-0.11892460677804803,0.15524846169308498,0.03446460106290594,0.09925246514490865,0.07212674035401385,0.10689492399762904,0.014569351822078663,-0.07973398049785177,-0.1388918466928156,-0.02978127845023596,-0.09363128160591533,0.15704393532063143,-0.03036255874629014,0.06407828007197723,0.11655920770739048,0.07577591948692552,-0.15159943610108306,0.13292367094749957,-0.10163997485663516,-0.059428021920727575,0.08432272518604236,0.08916365232133706,0.12247529686312006,0.20356513510319219,0.09794452594515371,0.1078033187161532,-0.0810968957452197,-0.031214332128532484,0.11750469654678165,-0.07356979195641004
MACCS_49,0.04690752421209634,0.11538513400950624,-0.011759506300367326,0.1429656981304535,0.056384321188554194,0.08590470167486876,0.12514103203878257,0.20304921969521247,-0.05842824890990327,0.02160021356235839,-0.029755207635328795,-0.10836064965243175,-0.05878958483305782,0.023825889746494296,-0.0647234267113724,0.07268694280833127,0.00908567559651971,-0.1096539576259097,0.10625334563584035,0.009837912943890414,0.0191605752930175,-0.12030447336074751,-0.07765538426271046,-0.040084296609065095,-0.07783095777863598,0.05141679399267349,-0.05981177469315975,-0.06761525127681497,0.025579766055453243,0.015116202172799173,0.1584636846900036,-0.07607060183839001,-0.021780305118872127,-0.014372768617826194,0.05664134666457631,0.026897536832780115,0.054085660811884345,-0.05839167025712118,-0.10067974337035838,0.17347200562210496,-0.0799782603658298,-0.06070269687716351,0.059113628534716106,0.05213379560399106,0.225007694101996,0.09308614591677145,-0.08953211844577837,-0.07193785788677257,-0.051953906518559134,0.06755649577356318,-0.03982319133704059,0.009698720766363378,-0.0702336246874215
MACCS_50,0.1014649646579719,0.019807641170914565,-0.05296510759787752,-0.13789503377994722,-0.027972594940133273,0.05975235815671041,0.15127983488029098,-0.15650244019572962,-0.06785135707740893,0.08945069278605809,0.0497959874389959,0.11008212099688053,0.046528851025726535,-0.07832674731359662,-0.03170853793592057,-0.15046733334326773,-0.015546860179217248,0.025413128266725992,0.15321896192800744,0.1640036954212292,0.015004397827827753,-0.022238318712295518,-0.06963339618152373,0.08093135528489005,-0.04366600167793386,0.11743575884130304,-0.040103817045013916,0.01625621745721273,0.05418761295607305,-0.05504305793497785,-0.0926587280677662,-0.040516521561157315,-0.06168598740217296,-0.0540038114115406,0.1391993703517204,0.024544291380894506,0.025208256977045068,-0.1718473986018567,0.06518081349317456,0.0777048350788119,0.07438714419781968,-0.01898179238905237,-0.00631643540659621,-0.10332565277084928,0.10764002885498519,-0.14080380841070475,-0.006741496982523056,-0.006612630192391777,0.04809484611230883,0.11027480583899109,-0.016402745987310438,-0.01366757292839297,-0.07541447293641937
MACCS_51,-0.05679266347890643,0.20209560765248497,0.12793731935902586,0.0116545390937557,-0.006247832107009772,0.1444502591120518,-0.0873138392327525,-0.00991437264764854,-0.06207381948028005,0.06595754312346103,-0.015678512082688313,0.09247536332538937,0.025048620263843885,0.050470026821113734,0.10600270093834012,0.03413948687439329,0.028639891306588866,0.049139807382180184,0.0009989976364439268,-0.005433463261890259,-0.017291424101760905,-0.06084895885865482,0.08160119362651166,0.015170711667572966,0.03314978442954754,0.034757726319312704,0.04638807075847719,0.017684984046508548,-0.0066353504770781495,-0.05994210935067418,0.15580531651052432,-0.028066010989114085,-0.01698746137230361,0.00136337897510073,0.019456894408322815,0.01416752984734131,-0.04928829783808003,0.0019474371244218372,-0.00655207220748058,0.04722016685066044,-0.04959035638461072,0.00838458070613017,-0.002519635111170513,0.07673551689356084,-0.018460047231973302,-0.0126980663600968,0.03723053660076778,-0.007540091422986228,0.055884923514772276,0.031345853310865715,0.010844293539605372,0.0027269981798128395,-0.03643537094637041
MACCS_52,-0.07419529052655842,0.066434827130452,-0.058496437148363806,-0.07938739503529037,0.15407850813660082,-0.06932041245173244,-0.03169595222032651,0.0008752035210125283,0.08225875305721995,-0.13029998300045811,0.029810086025378095,0.00139221915039843,0.17085988890435638,-0.14315587574410893,-0.21082898540718711,-0.1308676437063125,0.10463484803392215,0.06792591679419063,0.04112046447199031,0.100781496129739,0.058120271275439096,0.14871594710780256,0.05824553587954566,-0.06486280058342495,-0.05325750234209181,0.04676375765127173,-0.002137626281779184,-0.06824879346845733,0.0661283872901374,-0.03046321842647172,0.10577689292191617,0.030671913555106373,0.04069996545428674,-0.0004514484638610608,0.00874481525258522,-0.0480881986373213,-0.08100732837465596,0.1010798330178929,-0.04993878237165879,0.06751197688468566,-0.05960702636046181,0.0742527234286546,0.06643253697684175,0.061751640619564285,-0.021136685340204547,-0.15283397818116595,0.08399857103188148,0.006914452072228468,0.03841075127270116,-0.0171038042679391,-0.10885695560613913,0.028532624304063052,-0.04572806030007685
MACCS_53,-0.05077400584570095,-0.04498080141415059,-0.10646035757513571,-0.0011759124469686356,-0.134626708304448,0.1562844586284997,0.058834072054704104,-0.16981182509427392,0.010592079066177155,-0.06929807312328207,0.005671020401339872,-0.12065420851488329,0.0794200670869217,-0.02247018495328401,-0.038303513852790266,0.02589173007701752,-0.02307134761203955,-0.07616324738448829,0.05888685700594595,0.049951196413019205,0.020247595412439617,-0.01166887016173837,-0.02966843817735995,0.15710342483415304,0.1468533007171465,0.06574399695393263,0.02061542609421353,0.03167066699271027,0.013256346403645036,0.07084418333508086,0.0023065349843127882,-0.2127510736519886,-0.08272063045038688,0.07838622351905619,-0.0801234197256567,-0.22340756413862214,-0.07151486311892832,-0.008217676782097,-0.028157691157927954,0.036204418637703836,-0.08440625876248906,-0.04444486015897922,0.14700336850290607,0.08126312316383112,0.08490190380165005,-0.10189958178860851,-0.2054967633726534,0.03148054578037324,-0.06581109091729628,-0.10413707186433409,0.0035746112551157394,-0.27038501006690996,-0.14885680312500782
MACCS_54,0.06239159581842301,0.03497728511406621,-0.029694718850950458,-0.05083562178515534,-0.14535050114671696,0.05139360313047428,-0.026576294108266438,-0.00710843443060142,0.1771094807033655,-0.08799787151380495,-0.1678927288070909,0.004858892237355335,-0.11460340155524741,-0.15045430020350894,-0.05367110025999184,0.0638608804183031,-0.06739074488538845,-0.07221133738902748,-0.15185962282876075,0.12210756807513215,0.07137186736024845,-0.014166404770728586,-0.0868268069199955,-0.10199978998522372,0.07361851191047189,0.12657012940509887,-0.054978351592248814,0.013212333860360775,0.15780614606524018,0.022019073778994563,0.12733492038065453,0.10178297250005158,0.06894232168515732,0.11025840639728776,0.008328837885707725,0.014822289035744552,-0.05252897710878639,0.20370505906501976,0.06019557498311273,-0.17190300998255154,0.03689381393067878,0.06349838763527318,-0.0070897341246084974,0.12635225670518402,-0.0033997014176029954,-0.08041038420448629,-0.1761032041245124,-0.09069627319942869,0.09731187423361803,0.1781162416004231,0.1907743100750186,0.02796613611918863,0.10175123949388179
MACCS_55,-0.05835573983682513,0.1713542292800299,0.14019065895379285,-0.004545579668899302,-0.03892218911881983,0.10340513713014315,-0.13861515485873013,-0.04798439827273077,-0.11750645211205234,0.12635727917678508,-0.05455151019465484,0.056996552857155026,0.07500071799290321,-0.02339029177502391,0.037599225595489554,0.05205161104065607,0.021951861006859127,0.030868790740832416,-0.006562808315836242,-0.03551246949882175,-0.017932196305963377,-0.0781385375510239,0.07770597354620455,-0.03051570486174343,0.033527387672090764,0.03485350371194318,0.08580763562687825,-0.006005565233978549,-0.0637955592821584,-0.10642011839523546,0.10306560977960297,0.0004905125437893176,-0.02553743282324221,0.03858884779686193,0.053074992213360886,0.02172766012366413,-0.0004986662738128145,-0.014425284657489483,0.05052020524034828,-0.02084148136674699,-0.04010230450639869,-0.038645937594769086,0.001778461342432462,0.025113258012197687,-0.006086848057923588,0.029535709945494697,-0.01365334435714431,-0.05081285728578237,0.039596009900271616,-0.008980140300563016,-0.004494172402633355,-0.017762854940796033,0.0009126528706540488
MACCS_56,0.014548579149547014,0.10585861011241895,-0.003371856277882298,0.06453594626620586,0.054015396813281207,0.11762708087090448,0.15743014686851023,0.11660101919595456,0.11277600560375341,-0.17219074241956395,0.06408387293301393,0.08125809301177003,-0.051306881671009656,0.1584988049484791,0.17473344095758647,-0.03678143586671474,0.07981568329209082,0.022973468758884084,0.07307099007730282,-0.04148788455723271,0.07157357570026315,-0.0012981916947273839,-0.1010885896382766,0.06233360814085041,-0.055519275264831455,-0.11034715298778325,-0.05118133948917123,0.052174956373759636,-0.023431440080486726,0.09622825834292939,0.07828647776020664,-0.02414258642970224,-0.046848370079531854,0.08436877480844006,-0.13784988734759693,-0.0206391842163267,0.12988172487106206,0.009695306588236379,0.05771103629531332,0.12258017674885198,0.10029201705148563,-0.02970583468705664,0.13232438024566934,-0.05580833186979921,0.14011756353988314,0.012133766310195242,-0.022622498901816834,-0.06721480767807866,0.07102350059452336,-0.011178549641321424,0.05732543912967807,-0.03814545431634787,-0.03227996000953236
MACCS_57,0.03962965625137204,0.10299614426515881,-0.05469160554347602,-0.11632567303203267,0.027674805117185414,0.15418377096407992,-0.04589337938242507,-0.03932796953222002,0.026975968553308076,-0.021273871680343382,0.12667966703568181,-0.05683964541494265,-0.11653299880019696,-0.16760368304455206,0.09989321493655623,0.07717629457879013,-0.11338198784747544,0.058619333993463224,0.08356331096300876,-0.16950091562210695,-0.08072882390890473,0.08212676145052714,-0.1257242853566716,-0.0743768165878731,-0.08793466985514486,-0.06167091680060571,0.012051330766081399,0.036176571847192626,0.1335645043514036,-0.06836555358491099,0.04338847065619686,-0.15769101871049102,0.08836937424310864,-0.047030249671068135,-0.045978674966978356,-0.12379221607687124,0.10555481276086207,0.13686471843669593,-0.008394563886151486,0.04524512851509491,0.04453185207061742,0.11588385638644215,0.058882367596251595,-0.13674960894549254,-0.1532025874822375,-0.05596276355428322,-0.024709001454899807,0.05743554975495238,-0.05914387004683111,-0.060317589152468196,-0.2732264253752214,-0.0420769748349626,-0.023799186280223504
MACCS_59,-0.08429171913341955,0.1320953776097883,0.11031771088586188,-0.026061194014870826,-0.01810477347991413,0.0984961766376556,-0.04935107789914323,-0.04595224427917246,-0.07802487974752542,0.17519212454377286,-0.09881929659584672,-0.0032395581208915177,-0.046797416917667284,-0.012739490420416187,0.04942886211692024,-0.02815935600859066,0.06725694479158016,0.09083567292358487,-0.048490222378007854,0.12099415173392668,-0.1332617509934045,0.08446654915433897,0.13516325628575984,-0.01371946442046787,-0.14465230457586847,-0.038864391456622106,0.09656665099461191,-0.10864528973322221,0.01644077625825889,-0.0780976516086216,0.02743508038329945,0.16362409219360607,0.010388357907733878,-0.04308950722917325,0.10397708336701576,0.038280927528641234,0.053151072797263076,0.0570070305262322,0.01953330928511206,0.08808063111764296,0.020513430088012,-0.08427707315605448,-0.03850924224362313,0.2385354178183066,0.14004750461606053,0.07796501641558004,0.13880413732704078,0.038477992910760775,0.07073867426228853,-0.06926371304918545,-0.04323213674904257,0.00640752754074507,-0.03746808246616484
MACCS_62,-0.006908903657703656,0.03610457451413014,-0.11580848126419915,-0.08256556357138639,0.11933223970041021,0.004844551049042607,-0.16546932813278023,0.0912159016315467,0.006024078370812046,0.015387885037246115,0.05157732853859811,-0.03815841396893919,-0.08300145173449575,0.005689086789906075,-0.047601588697895596,-0.004771585954930673,-0.012135897401325611,-0.09785137767472993,-0.15565004662467244,-0.023609970098732794,-0.1683353979167762,0.013147432494085023,-0.04937167307234168,0.11545402438735256,0.1208843447977811,-0.029600442817908704,0.11533449849236964,0.08048607574963351,0.15699288950764395,0.11655261509573547,-0.08364556278940984,-0.17825825675707097,0.11657174185412542,0.13230888567562227,-0.13247268524308617,0.01579377089890372,0.16219650154326176,0.014985161870845046,-0.09863427206476505,0.10795424233920708,-0.1607087962062852,-0.048073158251365114,-0.24151485875341683,0.06193449631181028,0.1933950002035612,0.04364146243622527,-0.11584915647440304,0.16517892494515699,0.28938113505933105,0.09861961437253224,-0.12435985707187941,-0.12421461441075203,-0.0474012476981366
MACCS_65,-0.18852286942955973,0.028602102083491888,-0.0766389491993063,-0.08417240244973108,0.07964218915388042,-0.020093560027649206,0.004893159510247137,-0.11533128144698204,-0.045110667458226186,-0.04685952177193896,-0.02723387160506797,-0.15818807926325887,0.011978894296935905,0.03913830841901547,0.03098000050738402,0.050623551015113115,0.015675448316777075,0.03409389883083724,-0.02505121006772502,0.02199377901490083,0.01115776821968731,0.005066497550751278,-0.01755460720997452,0.01114231879673852,0.0301138437424509,0.0357403914399658,-0.00987274681555951,0.06619322327754934,-0.02812378555783096,-0.012496386505957684,-0.11229162891272634,-0.020191408116672815,-0.01801349136329562,-0.12132382027485306,0.12351346107691638,0.07566286639133296,0.13571684228082923,-0.07879282945156071,0.0217501066469033,-0.022161173193477938,-0.03258424711804611,0.035122745634294406,-0.014229008721813548,-0.017681006759972348,0.055586036425640195,0.1468005904368314,-0.11604493300813534,0.05726886139043144,-0.031640087140935615,-0.027116398173083877,0.09560626648434636,0.07779786274239063,0.10810333690572485
MACCS_66,0.09882572720016551,0.011921806167713003,-0.08822557205951755,-0.09004696739979151,0.014264198754353903,0.04056490568011388,0.0345414752016659,0.010772130737962847,-0.09506643113004258,0.10185630640815128,-0.00957658188444938,0.0013581230335961004,-0.05108666959404779,-0.06487589126244216,-0.12232612935136146,-0.23657588884650532,-0.01968541697904554,0.2509364755334255,-0.18226499278531166,-0.030622870172692274,0.10249691380218694,0.023575982993264268,-0.05711150574908052,-0.07771692339202299,0.007161200441092886,-0.0009643326077595701,0.1181794359025658,0.06834419789844642,0.030993597127160186,0.023722598886212913,0.040645899115219375,0.012069244190862402,0.07286655153902301,-0.11831437912834486,-0.21680825667132117,-0.08804707144880426,-0.10644768855120224,-0.1362846889760584,-0.12363211381917363,-0.06797800036733555,0.04625158259214801,-0.10224150067909929,0.02217279977840939,0.16241285281353773,0.07029808916601477,0.12976123019332378,0.03665468242166377,-0.09903534210414863,0.023674781126154645,-0.020618715478138063,-0.05193479658289842,0.059572621340532574,0.03145313846834198
MACCS_67,-0.048456617048683565,0.18614116371161207,0.16352309182633018,0.04681822694617671,0.04368260236284049,0.028233711328150893,-0.07261982852721233,-0.11482078483435072,-0.019938517007180426,0.0699692821109295,-0.023396051914515763,0.02874583996774496,0.001015187484227972,0.12782697020426176,0.047590927658328744,-0.013247833509834817,-0.09560718025089729,-0.06437133048126675,-0.009669859255910702,-0.009232299771814785,0.02603419655911761,0.06327851428709108,-0.037897819291640863,0.013094528568098923,-0.025955678830077065,0.0034367461136169918,-0.026563869083082073,0.055908052312089576,-0.031220265292725743,0.05380820896988071,0.05879778848120149,-0.004985786247739819,-0.020000807214585102,0.03155646781176333,-0.062232702599761665,-0.03049954372449358,-0.1064591552743342,-0.05302631434027401,-0.04376263963126388,-0.02542530644259674,0.03879021663875977,0.11008895683578096,0.0022687159936371423,-0.10422700678556521,-0.0199261138184313,-0.08610090382108027,-0.0784607470521285,0.08996447745179252,-0.07962753996121769,0.1722677865198739,-0.008427441302546912,0.043633724884746004,0.026829074578635856
MACCS_68,-0.04408931977497714,0.030124333156110347,0.037870417199162364,-0.00275555244184673,0.0033591865754762596,0.07562379999717718,0.00965595766967348,-0.002489973551988078,0.015148923715372995,-0.024386272904766842,-0.026411259353493904,-0.039789815416729345,0.07305472472366498,-0.14506939539838798,0.020861584228959625,0.021592937343857754,-0.03197647260789195,0.01630158954303118,0.0009644305955179176,-0.10653466097099476,-0.02631697330435192,0.23012694351871454,-0.13213457239076118,-0.049561848011045864,0.4047807839987397,0.2016765863601937,-0.11070194363172864,-0.1462149259829583,0.24916038993832254,-0.09842823132205406,-0.10330061876005513,0.38912525829607497,-0.3512918758471824,-0.044325776584106,-0.13328817949514457,-0.0013398076294776906,-0.07389305367788473,0.047680686129523024,0.14898144646155134,0.08024562618053518,0.058400872448533814,0.015075558033759158,-0.026766616099823004,-0.034088791699308424,0.13936588208274686,0.16125223519312612,0.013800010733521856,-0.051487985558471575,0.04522124126496816,0.0527732735975639,-0.14910068353303332,-0.04710428524159377,-0.06381329686618686
MACCS_69,-0.10096211476226971,0.10951818067115691,0.10730136875670644,-0.040614107138183385,0.054531516969420935,0.05734423454645852,-0.03953216019670313,-0.004633836338018295,-0.04131426267298654,-0.022777533424460462,-0.006634346777544893,0.07138874002786495,0.18984906976476087,-0.17804965538103182,-0.06906203338203033,-0.07927948279348951,0.0985901310801727,-0.08072809865646899,-0.13457711384034007,-0.030488141487410733,0.06725434344113501,0.050004814703343864,0.0702427814069732,-0.22447618222556776,0.035555625913961414,0.016022228446030438,-0.016989174574714397,0.008657726887652612,0.09886318387601395,-0.08586961495969972,-0.08088308240250192,-0.09213582381675604,0.027330945222189276,0.012104405942249681,0.015015574124872352,0.057885199011373824,-0.04522992873427775,-0.04864125445452332,0.07714037864296998,0.1391927000921099,-0.02654638411535587,-0.03860610817960372,-0.041474584938505955,-0.0527159294990831,-0.12578391161810204,0.13209980484865694,-0.14928087275237728,-0.07442811437650444,-0.1860156980166747,-0.14753122712110567,-0.008683542045114633,-0.08873626520579427,0.016396754283763
MACCS_70,-0.03610499822765417,0.08395549344037538,-0.022645513721965802,-0.029895557230882042,0.11603598966403031,0.032212347683071386,0.1511238391937058,0.10509474318050945,0.1323212502325611,-0.15479722610662763,0.05855584610845528,0.06922823136792604,0.11917774182763188,0.019475793552337188,0.0035124859337948605,-0.11070922846776735,0.1798987709128532,-0.10361569974670948,0.02793112589366271,0.11525276519830296,0.05089562855654897,0.032140471085126646,0.09182475064122254,-0.22724125917628465,-0.02237959144038594,-0.24397030569885136,0.0019762329633406656,0.05749200621765024,-0.026399699936846432,-0.056943062568843475,0.05047432557664293,0.0016078934719156723,0.0031500970322060756,0.023311321152869165,-0.08666775175405798,-0.08642424377418666,0.08666993902006848,-0.06864925972440498,-0.011646268030344867,0.023307614082644746,0.019016330860686322,-0.16564880030010465,-0.05142608442212503,-0.06688019250921441,0.08631008560311881,0.027585249881646692,-0.16042874335959798,-0.0870009942970384,-0.01247235947005684,0.008968555990436486,0.11916845070771225,0.0920828189139283,0.039991449725809786
MACCS_71,0.005904472900415617,0.16530382898268264,0.07545129359555199,0.09034868155504622,0.008349250817707082,0.1222800960308668,0.08819585433184259,0.17445404771505932,-0.031141243376203324,0.014788938414087426,0.02428362304708619,-0.16112799301922406,-0.013981598268676263,-0.09149292527148217,0.07074549205394413,0.02010035007279647,-0.021951915437821313,0.11646602340950102,0.09746137957562118,-0.029724604361260773,-0.027091638530742992,-0.04806386877397362,-0.06928265227152677,0.03001739777719533,0.05552752425061905,-0.04860480276215228,-0.05151995798886683,0.0037087225658454384,-0.034058345643097884,0.021932693658801534,-0.20181478854358267,-0.031580423783486425,0.053339422579358885,0.02257558123405741,-0.009781517927649912,0.04724084515388632,0.10536805992072079,-0.014806270168434263,0.02837494908122143,-0.07476474206600059,0.04949373346080311,-0.03250556763012663,-0.09003339877591267,-0.04560055834397238,-0.11202216647168411,-0.05084108252821165,-0.053348475679283795,0.00454411967313368,-0.062136054886507516,-0.17507259422991472,-0.005602650450155759,0.07584134267247829,0.08519818354823497
MACCS_72,0.09823666911963555,0.05463319050372121,-0.09658071475629554,-0.08396663230844492,-0.07685449056641212,0.03136717403402623,-0.0441525879487731,-0.1254193763857204,0.03313502174723826,-0.12077831323085093,-0.002468730131623441,-0.01291098163531333,-0.07998197741932046,-0.1596731252509162,-0.0024488932277910444,0.15325766025662324,-0.08644541233042159,-0.04420118503247393,0.0407504190537838,0.1365056417564469,-0.015595589685593193,0.1657407930760924,-0.03183605966917584,-0.1483624096694154,-0.06233202570285308,-0.08070477819392272,-0.010495109010891714,-0.017537034937255766,-0.11244987203521975,0.02270923619481948,-0.011257173110200747,-0.013214944440980404,0.05065469227973989,-0.038708010367082955,0.12527698951557015,0.10608087817957332,-0.03960103698376771,0.07379873175198098,-0.0905539611430821,-0.03433127183960265,0.02527556630937819,-0.29726508257978423,0.046149744474159676,-0.0321777301754866,0.10056110003797353,0.024387306575650816,0.12034629649740226,-0.09497670765455099,0.316232271202754,-0.09065940125474972,-0.010392369314750795,-0.09584396784041264,0.07556055509336408
MACCS_73,-0.04991507838856312,0.20007872373449465,0.14137202497002288,0.023714440247487905,0.008266713110032416,0.10929725276708223,-0.09102444262182267,-0.06543603094937545,-0.050686534248360025,0.04158594339972163,0.0010529573348260803,0.06797982197672837,0.009115321924093853,0.09694593698800194,0.0475437174403583,0.03223980375213816,0.023011103940369555,0.038560725907493085,0.001755898296300502,-0.013679902820052381,-0.038980808873253496,-0.0399545247220226,0.05414088469182472,0.007765760928738569,-0.031048304820884373,0.033285626529195034,0.007860570909177574,-0.0038048561084203514,-0.014757018857201733,0.036494569107992036,0.10133214264317086,0.00654137925759438,-0.06453183479819313,-0.035168971703155416,-0.0956510806935072,0.04833409109761799,-0.0720760052255441,-0.011172471242478223,0.04285493253228247,-0.020864595912764114,-0.09926500241097119,0.06176127734261477,-0.003781671596417284,0.017089902618620652,-0.007121393445322581,-0.08129545448390756,-0.07128104374457181,-0.04245452240626871,-0.01209799483366921,0.14593989785885272,-0.007162162362126051,0.12610583713846044,-0.07088245044350841
