,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45
PEOE_VSA8,0.15126628003368173,-0.02448239654031537,2.0667464949610883e-05,-0.0435371308853337,-0.06061163155368607,0.08640495638167711,-0.05524245958463352,-0.0018191370458407194,0.07553621693967859,0.018366917856545376,0.05181340656669552,0.03833237936789431,-0.09627296127291982,-0.019444059203874903,0.06681683104890723,0.042607777835413245,0.12039326469935452,0.03359235506636163,0.08559287850834349,-0.026497377125935084,0.02495561119618503,-0.06317954058464406,0.09906189361905618,-0.035859962613087173,0.051410487777430486,0.020091945128027505,-0.05618396190689529,-0.02275464126135454,0.03803913792206523,0.049373588071267294,0.04598494365306349,-0.01980056824087549,-0.008338074867117629,-0.002865519525842408,-0.01880009460313527,0.07305233915708759,0.01768098129885154,0.0007794423450193932,0.007312016094771618,-0.0001422919029486075,-0.015834321693299964,0.037456350525708434,-0.0036586298963276753,-0.0397593097645123,0.014093588941207671
PEOE_VSA9,0.13680438194991892,0.03329920474154575,-0.03726213433618233,0.10856955242618474,-0.06295497700410974,-0.09378905665066858,0.0007355137523226407,-0.1322741485329461,0.03790460755678594,0.0034892965320133715,0.07177018657291426,-0.08019514971773575,-0.006671350411813017,0.05065139419856032,0.04978305691360571,-0.03966457284315168,-0.07133194753860612,0.021143001293070257,-0.06014246116836525,0.06829237735876717,-0.0787626136855056,-0.013655085607530537,-0.04468156709501163,0.022654369028284632,0.004090004044211958,0.012193628131679457,0.0471965266239264,-0.048299102801278915,-0.034842020154989474,0.028103316223695815,0.004608967047627477,-0.06268508354948345,-0.034089033854715456,-0.01960597501616354,-0.015305126704357658,-0.0426628288439848,-0.049914801857524546,0.04156205484704288,0.11683959519900662,-0.1429641874858758,0.0709401846244112,-0.0594788391904207,-0.030490551350889628,0.10216407159106394,0.023471008150844047
SMR_VSA10,0.006972505513628348,0.12321506794803226,0.05077869931492438,0.21754663902328789,0.031066668671303435,0.12834480896297568,0.06805627370518617,0.05806169617587427,-0.0218413311645701,0.07555287507275864,-0.005535521251619854,0.033315445372626096,-0.2329179343483655,0.12637086097636463,0.09957681177118993,0.10102087950864225,-0.023860935009854464,0.003358181080068197,-0.07240746470139436,-0.009713073975814085,-0.12442236248533672,0.018629052314737743,-0.005460303285431928,-0.007160596296046762,-0.03310959551186028,-0.04858571205199955,0.049071168334756506,0.004613755150119053,-0.10198641344295398,0.007135276385728695,0.05860436685069963,0.030259688707406973,-0.05595363928716522,0.05215215433349115,-0.0003318134227619021,-0.03801947958389941,0.06224194348576387,-0.04137379731397452,0.027604716168968826,0.07826841517343422,0.010648730387882409,-0.011319859669965543,-0.07712398938737111,0.061724484245126165,-0.006499006582289163
SMR_VSA2,0.04596250761617453,0.06650265034772768,0.11244658818103222,-0.011781096535416176,0.02753417248050958,-0.24368785704357326,0.07796826266212564,0.1582869292403722,0.0747264855627691,-0.0805436791048201,-0.06667566033288072,0.04644895402267753,0.11096702925335214,0.007263334915338815,0.015270880702248649,-0.04130107048128349,-0.04309633541206425,-0.049347282764335594,0.024115923524119964,-0.10032114782477373,-0.022343611116784397,-0.1262804227159981,0.057357267533763176,-0.14780505148947937,0.01912387460516867,-0.0405419248603269,0.0005852617664874188,0.07996814894835055,-0.14826679410421384,-0.02396538577337807,-0.049114030578522566,-0.0026230234301924393,0.015071498697377724,-0.07820965661643257,-0.01679437779166202,-0.020469854864393133,-0.03636950804124594,-0.0070807153284148105,-0.0075568795517640674,0.047948601943932086,-0.1311840723531527,-0.011480352695253177,0.08068975097005249,-0.03779294760375887,-0.0030814027251823486
SMR_VSA3,-0.021988039503209135,0.10549951125399423,0.18793012682855348,-0.13022034171211838,-0.10478543073777531,0.17740267977766133,-0.061423424246542985,-0.04710946347712361,0.14584875643319328,0.014846268157420144,0.032405325264329675,-0.004558495020190868,0.044961096488207154,0.001204379099938003,-0.06612345094545534,0.005249734879070201,-0.02725084387315383,-0.004761928194689541,0.016634973686723068,0.005286443207605393,0.05626719839703967,0.02359326430964984,0.0036840710091522767,0.03499412416714917,-0.016539985787725003,0.0971569321656118,-0.005492608977450977,-0.035258093484118715,0.04537078593923248,0.0016042927748676876,-0.05571142512902644,-0.029051426206545626,0.04756834435055082,-0.05557418598720534,0.0413599878827818,-0.06688779601692493,0.017115209714314687,0.12500390994197375,-0.05825642508343504,0.086092337233245,0.017348826789420787,-0.048809022690648296,0.019161444315277727,-0.0011936590431207011,0.06293987437158154
SMR_VSA4,0.11811526903106716,-0.008530491866933686,0.019735024108759925,-0.14055986218140984,-0.05744937540335733,0.10180398424505152,0.05513309663150498,0.1103955769364965,-0.08740551626363807,0.05427950940549062,0.03776326317503986,0.05057576416919445,-0.09999959228968276,0.00520436696958127,-0.03787842973394134,-0.1227566756341354,0.09451347078532778,0.03930943165276414,0.03611879627708133,-0.0019373818911664273,-0.08625019665938743,-0.10677685013057718,-0.10898616450916168,0.03802378639140774,0.06631509614509026,0.00373746762795487,-0.0042844843947511604,0.0025953122660524255,0.007478914542174961,0.11178326276302153,-0.023327251763365937,-0.03367234786548336,-0.05064485764668401,0.005110375302070456,0.05450995140620864,0.03606130828423203,0.007982973343755868,-0.03696681995290833,0.09172492068592458,-0.12223937344648088,-0.04705061436134291,0.12102642800461591,-0.13050805174301128,-0.05167023447452406,0.051743097994584056
SMR_VSA5,0.15920710551730824,-0.0707011955099109,0.004395534847400085,-0.010940057528984748,-0.08598050166636921,0.026552931521278453,0.04235491152932662,-0.0016413875186514976,0.012219765995584152,-0.07581154202000565,0.010350949237567506,0.022637284954681487,0.04444014236817488,-0.06326041855442742,-0.07400482104640127,0.025101474709254834,0.10218371577640128,-0.029572771450244978,0.01988415342799884,-0.009963241973966159,-0.03308165843601846,0.04659058507614486,0.034692950334124915,0.026138224586322218,0.07088479552948135,-0.06389577633505057,0.022305493030397305,-0.02874973035173175,0.029488115232487205,0.015219927572208164,0.02935062834651984,-0.02244490887525466,-0.012799324607448027,0.007836782666966859,-0.017789164444250043,-0.008480188602511964,0.009355358002239852,-0.02183776761130642,-0.03375861272502042,0.01689349777906602,0.04956333982389856,0.03940202546122677,-0.019015554898702575,0.02547421049440215,-0.02237334842658241
SMR_VSA6,0.09635880239812268,-0.05065834273269987,0.04869589287865497,0.1019529394637781,0.06217677136268616,-0.009510296061396925,-0.11501908310638619,-0.09899923814913163,0.09313764665938909,0.042360254481895177,0.09674030607877208,-0.095130552555134,-0.04973690801194956,0.18727972474222132,0.19838759154507218,0.011010687906004457,-0.0461406128394682,0.07742423786308278,-0.11042403711583232,0.008986789310128716,0.10859640588888744,-0.031101100931498107,0.07118513641592585,-0.020735710012808804,-0.14477551079568163,0.09199796028211885,-0.03313730034083954,-0.0019165452357462198,0.045663024184440765,-0.02287457527256616,-0.08689828947773402,-0.01827371607389836,-0.02206422015557548,-0.08949349818716054,0.006695661650727113,-0.009711214558250233,-0.0844095493917808,0.07547862963907367,0.04310888219172386,0.00901738219486526,-0.022446132903538873,-0.05882536493710168,0.14889137223498272,-0.0006838841381960753,0.03395178664439674
SMR_VSA7,0.00816895509590464,0.18315374141825427,-0.19454097160283337,0.04371779612658469,-0.00822593552386203,-0.008726622839844668,-0.10128194950190143,-0.04621203226514443,0.11909907186608669,-0.09168640007835617,-0.04245897822463242,0.0037115880324965567,0.022736100849777546,-0.043505397927111396,-0.04289508336025384,0.04294490324915026,-0.11892906439778879,0.018046397776088553,0.07932618376965078,-0.05358024008792203,0.0054791592660210844,-0.02855430918026561,-0.13237013403112452,-0.09299870734951714,-0.001636617718463922,0.050092432943952686,-0.044262267853611745,0.02977463295274497,-0.013211761091272353,-0.04039242511303239,0.05503560184640273,0.0008235967229542982,0.005771734394708133,-0.008683597527964111,-0.01689591385480067,-0.026696358357614275,-0.011168267798515262,-0.029146966778193773,-0.020441781003257498,-0.09457404838069275,-0.0032661656759572152,0.01193053459311981,0.038306269910751964,-0.033415045822869686,0.005593152567949226
SMR_VSA9,0.024071827467099696,0.1382125208720357,-0.05760365196963951,-0.039338338191531985,0.01236017159672859,-0.11232958351651008,-0.06899818369428001,0.027909381273747723,0.10632591441940853,0.26136244402372655,-0.027078212139645383,-0.030218068353746054,0.18482681236763512,-0.007735084661768113,-0.042638088377349156,-0.032869997057502695,0.07681123447432839,0.09546023121717855,-0.054575560404365314,0.0351319997240691,-0.06819066965396321,0.11925182504600826,0.195669825322687,0.07208838801883935,0.016842118877505415,0.07946248734201256,-0.10073521489830986,-0.006286516010735793,-0.020712239374448084,-0.03976487965135807,0.04735028302588345,0.055222302330101954,-0.03930002558202827,0.011496205971290138,-0.009552515759562424,0.13267588656423715,-0.023702619676967872,-0.013709224845766761,0.10039914229757058,0.00017111776343266272,-0.0676732163943396,0.0628250646551844,-0.017384088622493993,-0.05463909432034678,-0.025499434320356996
SlogP_VSA1,-0.023961409086019965,0.06211424347705427,0.1125632545075623,-0.11693753091105112,-0.021673499671083358,-0.03721344738094144,-0.26455162659426973,-0.07273035194529175,-0.030958757319646018,-0.07152638823652124,-0.03881571377302277,-0.03332879969013016,0.05972287398992929,0.12715650960880182,0.08118044091999341,0.0351101922302016,0.10794113818917773,0.07128655428485903,-0.12416108282817005,-0.05168909695748403,-0.1530490277018924,-0.07813219701985796,0.005298805797026393,-0.053804802512098564,-0.04753589035546747,0.050271638519629715,-0.10468514822632449,0.12419952267836276,-0.02109576648350165,-0.02790664650556464,0.01668801918218142,0.053374176371907694,-0.1251026427311744,0.012013602859314704,-0.022161305240300574,0.09991948423371261,-0.028375130701662227,-0.17243347865847794,-0.011107798049741394,-0.06483744555628268,-0.025169995666621675,0.19799481952175302,-0.055816270401400206,-0.06790044487496075,-0.0538728880139073
SlogP_VSA10,-0.009744333876260914,0.09048780818545986,-0.03436656870599807,0.17543091647583345,0.00557925768090391,-0.019849294497648412,-0.19542945544126097,0.14498648532884317,-0.0792654962196894,-0.10965666165574564,0.11114492831778146,0.13750151047998646,-0.0018020016735327252,0.0260779453378088,0.11229594677246998,-0.021239022222136042,0.10086873966174295,-0.06077474845507422,-0.12471428824074039,-0.02850434120560571,0.12733875437237588,-0.12333627987306532,0.07129832173023536,0.0871687462436094,0.0809318906920892,-0.10940349796090967,-0.03876837005003439,-0.031758702241698376,0.017786532891250553,0.0029164063171165863,-0.07871853184160979,0.0005753813960162266,0.03501201332128112,0.053860882504914824,-0.03833348993384327,-0.11110670892356013,0.08181332751888798,0.00433498725517234,0.0072520570381021734,-0.02104634693517053,-0.015174662031079825,-0.042655862812038765,-0.011731106231272029,0.07348201718524221,-0.057949152161054986
SlogP_VSA11,0.034814705413545276,0.1110267220559397,-0.05633375538405979,-0.0840665287198857,0.05762325924896011,-0.16350961693648208,-0.0877279005784045,-0.033144426426798705,0.09614738058688935,0.24789757808802465,-0.07937497662007302,-0.10618695887293299,0.05920456411697467,0.043312278755131856,0.03271691794582506,-0.0015399494828416127,0.07286358214237315,0.17252131762818199,-0.03946977432636907,0.06013352116100624,-0.0701861790319594,0.010274827642744969,0.027994145917209737,-0.002548484659432415,0.02928842937747341,-0.009453925235857797,-0.0943441664288408,0.05277040370836819,-0.06562794599851668,0.0032289357173454873,-0.010048472586835333,0.04886812359154749,-0.09398920623484891,0.019871498159700077,-0.058873451280918136,0.08522352100673715,-0.12958158784787943,-0.05690551094242466,0.03150775820091984,0.10106826108423622,-0.04532728096549143,0.046145132782414236,-0.018401070789273125,0.016167612379654455,0.08587314423967532
SlogP_VSA12,-0.02780821066551775,0.0013703745502360106,0.1048769941816513,0.23114151639987857,-0.0637823084146671,0.14116075695791627,0.10720664769193684,0.054713397320824066,0.03050129951416407,0.11616602354946143,-0.11687197665269156,-0.03239352129045191,-0.13212254280164162,0.1078536812717273,0.03809339095740222,0.13292092398576735,-0.08023710559265422,0.05931383332158932,-0.03253623080501065,0.031647338018322486,-0.10445843951102188,0.02423423386179816,-0.017576372209597693,-0.03657505679800643,0.04413080330695699,0.018975099432789865,-0.024839623215681617,0.00527786705936318,-0.08661227642399807,-0.08565133332209045,0.08456476768614588,0.004865344156001719,-0.07638052026129834,-0.03704494736408612,-0.03810485501434325,0.0008077631073592217,0.009576522668511944,-0.09087030926652154,-0.04284576028205986,0.02627919301163443,-0.011192517656058396,0.02798295158573637,-0.05465910227368588,-0.016106828556945556,-0.008940016202528454
SlogP_VSA2,0.16052337503221475,0.02255217239584312,0.11285347826729937,0.029363607256636712,0.022413481506899556,-0.032985361413972,0.056213447083251586,-0.03825420678422864,0.030607301106558866,-0.017652902562009683,0.0023148701348556207,-0.05892028946807304,-0.010826490313685015,0.0042526020938290915,0.03348806958042904,-0.008466896971204625,-0.054075618382284654,-0.002529969700363126,-0.03323114872728014,-0.0019311731363714896,0.08930915303327125,0.003673078500589129,-0.0003751119693813816,0.024105590731821076,-0.028180903541731292,0.002819759749985113,-0.0019279176696158674,-0.045887277376479144,0.05846194870903036,0.022377783623941976,-0.03473300734747335,0.007255055798927535,0.011408484690355662,-0.01976253017597014,0.028235752446345217,0.008616169856786114,-0.022106297656292698,0.028743891276214538,0.004882747747231766,-0.029003291654740474,0.02530280741381902,0.0010670465733633172,0.009133278186227188,0.005903983518443445,-0.01670225086791255
SlogP_VSA3,0.13490876623520384,0.016704731246514403,0.03728958954257001,0.03745628402194575,-0.06882983231511296,0.05956767171995168,0.0029442356487874547,-0.12523051766692203,-0.13450476797987043,-0.003981955637859751,-0.04711087929835766,0.08797723783142825,-0.05348345501214539,-0.057459558537125206,-0.07188963361934482,-0.024714353395728382,-0.06142551190578456,0.05295958913820221,-0.019126220307934,0.04170262402370314,0.04639859163122642,-0.008216358899387034,-0.012484389621515381,-0.09887265116993019,-0.08094583177160934,0.044892768735165046,0.06701526037805644,-0.10286448672515286,-0.11592961695162221,-0.027267196486552195,0.046959419148770803,-0.04495631601616812,0.059636218585205805,0.005928027920706843,-0.006473751084842733,0.05676435928045133,-0.03309716260833802,-0.02943825394601571,0.08266890193015386,0.07269662256125681,-0.015026822309723575,-0.08060827280513683,0.06567245619618088,-0.017939294307655347,-0.020287551771525636
SlogP_VSA4,0.12036013563149989,-0.018312338077133745,-0.049393745266462036,-0.06966170671109352,-0.09202690609838034,-0.031349928882346785,-0.01825746913242592,0.15181722135621484,-0.04350608740338886,0.0016624342220989746,0.07265553087831249,0.17259698591902875,0.039813163018467074,0.03531046728935632,0.12200985709087588,-0.03225039556056428,-0.019335764723035515,0.021468012260053876,0.030913335807855713,-0.023875484942615845,-0.07597979261179143,-0.007053447183999306,-0.04940795439571207,-0.017618509661190686,0.14697682332555917,-0.05104247588275995,0.018211606172051725,0.00925097420872623,-0.10452873520574671,-0.006875362019367823,0.05654435266985758,-0.07613540106636726,0.0069256582166067355,0.08622759984037219,0.045652837344724424,-0.07873699983404724,0.017635198302332053,0.0678642680103823,0.11743537977783755,-0.013101976381637272,-0.10600276998683839,-0.005780826595050161,0.07684392873947646,-0.021897908161766608,0.20691358851584163
SlogP_VSA5,0.1563291800814557,-0.07352959293631613,-0.06937906420324559,-0.0326595029615649,-0.05108823534215835,0.04558651326401847,-0.009951919504637372,-0.004452826392340186,0.074600424118126,-0.02583605729894714,0.03350190420474109,0.028426373695252215,0.03151633250034882,-0.019592362408257256,-0.05336757837802244,0.021269203995610796,0.1042092900947713,-0.039379757896022397,0.04643348440650836,-0.019592245141289908,-0.07284395243296371,0.03160162902164652,0.05647474404816379,0.003311806650854626,0.04286873659792024,-0.043847824237950736,0.025968786920469625,0.0062208760241293515,0.04267945308755136,0.017657229338358837,0.005518885709234905,-0.0440940269940288,-0.03493167458777062,-0.0406727814002675,-0.020282795483810293,-0.026097620036249297,-0.0057207612678382945,-0.005339438182958171,-0.035678882565602456,0.000526897536875839,0.05347430748867832,0.03396635768598287,-0.009273773882909963,0.03689416192630286,0.003083580664323491
SlogP_VSA6,0.012397655301044343,0.19198627721387657,-0.19629750841636104,0.04907596536792212,0.019905865279417633,-0.010304106811841452,-0.03623489038014867,-0.04909931953966341,0.08761435879546996,-0.1026975722862583,0.005141028969857658,-0.0064947143092437465,-0.0026925823853502268,-0.03499105085715008,-0.11366156842651509,-0.002858941023427944,-0.024210396461613767,0.03504747985491665,0.055861790414220354,-0.08829500814178762,0.04008369148193761,0.03969907559601649,-0.13689590691805437,-0.07656269533085558,-0.03076292854475676,0.0552681124363728,-0.025130555355824674,0.04892862309008618,0.02872905538643236,-0.006795793727448502,0.06412876586343161,0.018459313708094324,0.017799204923270102,0.02945597798736629,-0.04837693431911754,0.013455659295681023,0.04032276960871266,-0.016537238619256114,-0.008685678177585726,-0.05974062244572448,-0.01321082226669811,-0.010903335318364831,0.027819627245630668,0.005089601336377068,0.0064662350182973505
SlogP_VSA7,-0.04643887308582548,0.036954969483197576,0.10779743998937415,0.11484408173893702,-0.13556225639925523,0.0705156926362459,-0.14207834242768277,0.09916560609260253,0.03763278269946894,-0.07822535236155524,-0.19431525497859625,-0.0681383818021888,-0.05927823634237285,0.0666032931648308,-0.042312244697961895,0.1287920158414473,0.10612489534628593,-0.00829581021440531,0.08353753231247209,0.10726144579827689,-0.11914982765456211,-0.0055013813425345654,-0.08483621970178949,0.023815699497712874,0.06341909833734052,0.04684472068305506,-0.13318612918520403,0.05544607515563242,-0.08610528536601886,0.11233050816466958,-0.04983953715168098,0.0042847877807022094,0.04275787218349211,-0.059069505424851364,0.09997560040941335,0.06087210945422807,0.05074603779858256,-0.022192193421608178,0.05462421722932323,-0.013722013228708509,-0.005705855985545436,-0.051568345341477376,-0.01597165944641339,0.010097549597908095,0.026090151451013677
SlogP_VSA8,-0.012839815956604165,0.1682420478009211,-0.03519559416483934,-0.08288257341837409,-0.05780880925938369,0.003216825092150048,0.0997738731581919,-0.0357158952176249,0.07483227632517837,0.09568832584302836,0.15793867234534184,-0.0329274375180741,0.011833117324618277,-0.11913753891022655,0.05601602382262885,-0.016333495426813602,0.023876991412295816,-0.06166027499719691,-0.06855377642176273,-0.05267838126063732,-0.1435635700574297,-0.01417473560019444,0.20321781794359045,0.1518912413519497,-0.0940654230482878,-0.013256092205143784,0.07093974375453614,-0.1289176665214496,-0.010703942055527924,0.16475160658956226,0.037396847867193855,0.1285247169780094,-0.03363054592316811,0.05403243669829239,0.05914503336778609,-0.121110116996682,0.09652884088558039,0.08082623593062752,0.013587066572546519,0.07997550753975294,0.06030031965126656,0.04854667238564642,-0.02972438073385425,-0.12759882170099782,-0.12841373488707378
TPSA,0.12594420184219998,0.11078559132636139,0.16786184055340148,-0.03404328448417545,0.067643822728037,-0.09779419808489807,-0.016613249714572054,0.025740715698070477,-0.05197317420767837,-0.032063107201861195,-0.021673002953242686,0.02037629891236789,0.008006166250101993,-0.023383936075743714,-0.01796859463616017,0.024792262706485386,-0.026399845241586332,-0.012551428142225176,-0.023908583155353567,-0.026166903026295676,-0.021477747880602676,0.06198927446553776,-0.0375712813199919,0.009009423209747573,-0.006129710203474661,-0.028227075979079773,0.04031957139087907,-0.0023631022031468524,-0.009316195536875412,0.02604220668353866,0.024707082456235287,0.0034068266118694075,0.011921062276456042,-0.020685515499045976,0.03887950999003439,0.024234400418889003,0.05965429733498088,-0.029088353736726625,0.014113482071080388,0.015209450255576247,0.0053241153108745404,-0.019355518413546994,-0.012170862571141562,0.006714618394705087,0.021013562037950392
EState_VSA10,0.14938407493575717,0.040657872827109774,-0.033793568039419575,-0.0068573447294806335,-0.04602402388301404,0.02696401575670958,-0.0480051927742934,-0.03205675039123451,-0.1805912183165097,0.010058313992444905,0.027104122331948317,0.11758033316189899,0.042708300753139736,-0.012913432964285976,0.016974383848528698,-0.011576597128938165,0.012237671280925195,-0.0055559934565260725,0.07052351547158779,0.056129355054767634,-0.02630176488387063,0.01128566435805818,0.010302384165646408,-0.030451936446001308,0.03760439921128763,0.028379390193461942,0.06489945705638142,0.005110473723887232,0.042381846794230765,0.049319817834439575,0.03415105172123464,-0.04726402710275948,0.018551551315749475,-0.030660221364724342,-0.07363838201840317,-0.048013839323392864,-0.06530203173356444,-0.04709081808675018,0.01563151508473442,-0.08161512227435047,0.08215848270634162,-0.0497303636492487,-0.02446052476233046,-0.13313784410358404,0.03605988777458227
EState_VSA11,0.13174560764360566,0.009734423052418081,0.01647407656846539,-0.02731101899995328,-0.1018733730172142,-0.04523143747233753,0.014368957729506294,-0.08965938707680983,-0.03782175320553778,0.012925162926829098,0.023384084985314163,-0.0024464119079595633,-0.07304817417509767,0.05765618799170137,0.10394690082355491,-0.008482289361540865,0.05949850848953843,-0.17167488325058877,0.04915781890180693,0.09779780323126466,0.02629928874787299,0.021269711076402784,0.015093313693539025,-0.00038952768848708914,-0.009654337561402267,-0.04915488454571164,-0.1649323975279869,-0.05785440656615859,0.016830374862511148,-0.008698437220976622,0.027939269549300566,0.0355689898295015,0.11056826879965727,0.09410674833202515,0.024823160906214906,-0.039059120348053936,-0.011182361706425559,0.1031699175580767,-0.12106728627643365,0.08232286608106269,-0.04960151976933463,0.14471563492650683,-0.02298301837737253,-0.051895270198694075,-0.26587541258171765
EState_VSA2,-0.07088154305669497,0.0781031220281579,0.059878524591035036,-0.036978089833593186,-0.14769600757258308,0.07407963885481855,0.18794980639006478,-0.06432741103928066,-0.008531809587006911,0.008862232042816692,0.1520930975062477,-0.05072851065214189,-0.010306542039318127,0.09710341169640332,0.041918346031421715,0.1892627465419256,0.08061041831238822,-0.006651971919963674,-0.06744553060909393,-0.020683398959445154,-0.03709101016600794,0.03746537469452303,-0.04131831677986879,0.050764510539154276,0.012328746590427597,-0.031574065163812545,0.013033981321945623,-0.046841733591303905,0.03289112444183438,0.06949694180299297,-0.07543512251214111,0.030766046436233402,0.016126379843216666,0.006662356712553365,0.02813244003392487,0.04668498486222533,-0.03624725337894101,-0.0934980392865781,-0.15399172059811603,-0.03491047858596418,-0.04226390535582575,-0.02084560692488623,-0.03626862696238817,-0.07215527516228595,0.08096416070708709
EState_VSA3,-0.05124883979066503,0.03019431608200135,0.045118009113865286,-0.06216140537490296,-0.0879858533943454,-0.08482087480415697,0.141038815509011,0.027553436946474788,-0.00694426352314856,-0.09242591029651309,0.03217213595954935,0.05618421485509591,0.010164243289073747,0.12346151144704873,0.08704051434269636,0.0031896277351754834,-0.014607210230173036,-0.02928229087457052,0.10274960586354764,0.13632832552343038,-0.01015768783830282,-0.0813764580056611,0.11795465269077218,-0.19479236766781963,0.05069551090305702,0.03593546315244166,0.03906492197666193,0.09596741187584115,-0.21007024904712437,-0.2256739615922235,0.14295671488454337,-0.09383152951629874,-0.022672375690838673,-0.20694706349949815,-0.03170353707570976,-0.2612191166225298,0.10569989311045563,0.09253233633272442,0.15936939432514902,0.1722386074568112,0.29836444042192256,0.08361180557609516,-0.07780244501446157,0.09563446675839476,-0.08384715167439222
EState_VSA4,-0.036906506060175565,0.05378620900410859,-0.02011174240406093,0.04052771791525045,-0.1322329119161673,-0.01588385610995824,0.20775648117765272,-0.016933741431368388,-0.04084900382404631,0.0801696153561203,0.19251560965404277,0.026669626653209644,0.13502937148293276,0.10452757736530799,0.09866086861261289,0.19430951039747685,0.04877696375661071,-0.006620880092829903,-0.0183796524425274,-0.12672765013106765,-0.006372911608449381,0.09010929938398721,-0.026436968982845185,-0.1645941112567395,0.07514682952478,-0.07750647545971692,0.07446979303936638,-0.004257270791397774,-0.0857961640949716,0.045158921559819064,-0.1656234965266923,0.035538341604265486,0.1569643400937885,-0.08672427198547418,0.05120447294178713,0.07491869777105978,0.018799037399818624,-0.1281602913394158,0.06163066251725427,-0.15009829649348772,-0.06823983942245934,-0.023226829916317415,0.10207513041128911,-0.011909035337035809,-0.09224997123109703
EState_VSA5,0.014513189868172604,0.00722220091908694,0.057576494315182684,0.10690775249754826,0.06218227718787325,-0.020232883599541802,0.04292824424955821,0.05247833226283799,0.0637771945294258,0.09407872653044434,0.019401940367423154,0.057684163789383555,-0.14734002047104275,0.14680965161215248,0.044193551445876916,-0.062143965347698504,-0.198024072357131,-0.020054282876487316,-0.06712123702831667,-0.2630418268871609,-0.18894428369492233,0.054580572801509866,0.03541919956451787,0.0939719518451068,0.22176244940243992,0.17840687233333313,0.010034026088722961,-0.09278696640914386,0.12577361464685577,-0.14719649221199324,0.12292961819912358,-0.14278593479255872,-0.22740618314320857,-0.10353462071550099,0.025150838454217922,-0.18109751975386829,-0.05124527977121682,0.04251262521720357,-0.02034308174492331,-0.2047460381573613,-0.07363973388658183,0.06312410121968223,0.020835654806679586,-0.049274213579130303,-0.15613078970489852
EState_VSA6,-0.012230204408971894,0.037443469209516723,-0.01597230137300492,0.05857557844456596,-0.07266797620183936,-0.012456576963837427,0.07023651684601588,0.07803713959073189,-0.06517178076785428,0.09845261552418846,0.049130027560354186,0.09547160492327941,0.20777773621567996,0.036809898901434074,0.08391797508395374,-0.058948978043859526,0.05230296203766067,0.05330875231528571,-0.025158354854294906,-0.014326908491804704,0.05137495262767838,-0.020880958079105845,0.11068429291120858,-0.13411564006527732,0.08159877896620281,0.0283476103136088,-0.2603594415160063,-0.024958983179878057,0.1660180494138135,-0.1323293333433368,0.06706398640506156,0.026747034466018834,-0.33952398146505214,0.08227578863644402,0.11581602930142382,0.38250179177876203,0.3486914869771241,0.11905420514190693,0.020003907121611566,0.03045943560859469,0.19399398650276087,-0.13253856768090533,-0.0804704410656732,0.08869218803290388,-0.07669504780379771
EState_VSA7,-0.0030738570747956785,-0.031958917683310877,0.015222676513065348,0.034370704913826974,0.032906834404841316,-0.010703345483116336,0.036741829670432026,0.008377263696448046,0.022276934568765082,0.0657669123794621,0.013101314673219093,0.050089039966033214,-0.06964990705368962,0.02463439015924509,-0.00011447524037682885,-0.057206663731334303,0.014855724142912958,0.036126600178669144,0.04399943131819984,-0.19994885829669315,-0.13863755404841377,-0.019002378017302868,0.17920341045697172,0.17690390590983918,0.15507433583039149,0.2967746757498185,-0.06735681614489356,0.05212880535298342,0.12034419216862814,-0.2919211844272392,0.17654190635170083,-0.06791291468977753,0.5245032756838177,0.2808031258971669,0.08107317938350136,0.09536186517380318,-0.05073342883693213,-0.22870596555753944,0.15963934497035642,0.09418528351685707,0.020676351180346164,0.0746011275397479,0.030823698061324477,0.023461555548953565,0.013465415959408138
EState_VSA8,0.10467940360892014,0.06652668235666923,0.17990057200628914,0.010025432530049665,0.034640043515020695,-0.11036874553420242,0.09502094511670801,0.027242811053660044,0.0609329097218102,0.03309656553481319,-0.05210644299741385,-0.027583517456535766,-0.03734522474356605,0.03796682781747096,-0.0775273847093638,-0.08064522543094459,-0.05336417632528158,-0.023324280160354822,-0.04319011439842803,-0.039348535944366415,0.026970124752897416,0.04959287288078999,-0.006738541169283373,0.0955913405666257,-0.02406988561878637,-0.12833351525833794,-0.03790657738317638,-0.1354398290856072,0.00040084363254962,0.002424697270153868,0.014489455687514627,0.04572387526414997,0.06496471165369139,0.0083236579205484,0.046999047040734196,0.029422268067430403,0.0410528731989081,-0.02237637398912149,-0.07404003504460721,0.13353822905666363,-0.006121388625158659,-0.09853867868600547,-0.03155385571845589,0.1501027718097971,0.009047122161127859
