,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
Bit_286,0.002290835446226181,-0.000849436578882531,0.012432488533112558,-0.019268712641708628,0.019178779227240535,-0.009451430342159886,0.014178834248471918,0.0030475733036355165,-0.01501166169060262,0.018259446623068533,0.0025671803088567835,-0.012189429108402993,0.0003808213560295134,0.017684289594645252,0.013371794057082354,-0.009755023502225301,0.02236813140101848,0.02331119237074586,0.02124899652211047,0.015652055334733357,0.04124524009287766,-0.012826873222949025,0.05188124403745414,-0.016131046402532805,0.0701483787365458,0.034626765162197246,0.012890743935402613,0.0346614380487338,-0.010771749235978614,0.002610217307644255,-0.023601253555626204,-0.025966081647130844,-0.04319733825859637,-0.029480552125284804,0.07225278762675758,-0.023784495460652248,0.10321379810050892,-0.06427046174854577,0.010372083266499688,-0.08427483089070756,-0.029380399082637274,-0.008559125764269185,-0.04843769424974519,-0.015358246269604385,0.07119192796165291,0.02054831815636917,-0.07062895195859267,-0.031341052543669014,-0.002573181533290463,-0.03937276452053012,-0.005130734151571256,-0.0635224051096707,0.036524688509153726,0.07956505322346684,0.060710627791215874,0.03432399709469057,0.024769432535925912,-0.04161501998478434,-0.028279348856326623,-0.022369659977233426,-0.0028999931289710665,-0.029212703379035955,0.04133613449054419,0.027516810838475673,-0.014345228615299375,0.012295163768593513,-0.04413297475692761,-0.0233916120869295,-0.053151300187145395,-0.027476587698856577,-0.023061805241989187,-0.023820229794135547,0.020579800507916964,0.11289350121380674,0.02530836988881795,-0.01319121984573192,0.0020369517494047778,-0.02518672339233086,-0.030660980576434228,0.024578262062388233,-0.034757544879590214,0.007310218092087786,-0.020023897816326727,0.008167522212486103,0.022937136520420315,-0.016705413359037004,0.05023968125292043,0.05018248304963804,-0.03713777753138678,-0.0072426029570522655,-0.014843432302898548,0.0259175632632755,-0.007527196891087463,-0.03837612340579959,-0.019475517520803766,-0.013746650523052049,-0.014163318052174285,-0.027729041777222595,-0.015311700831865232,0.0050108528404843086,-0.004082413483475437,0.04317670778768381,-0.018864578745541143,0.008646958929513815,-0.005143091660883378,0.024268701379632364,-0.007576645147015714,-0.031676133374468084,-0.04632817214117654,0.024512473526288492,-0.022077717625242382,-0.01888332056702081,-0.013339144289801494,-0.011940762589169174,0.05826312618980134,-0.036151604683016134,-0.029939316154729518,-0.005172023621706007,0.03653267544679508,0.026965062100580115,-0.041358678139711114,-0.020135429027377253,-0.04330983608452507,0.03601044397419019,-0.03289678572751042
Bit_287,0.01668840435489148,0.0030365180745174796,0.016606321022621273,-0.006015963118159982,0.11948962780759419,-0.08924683641973317,0.02579361340237734,-0.009692679656560038,0.028699257689395026,0.020826324568641977,-0.0024403427468784183,0.0028037320021940125,0.01081963870330886,-0.092782810207088,0.008267795902702211,0.052257156675160156,-0.013959047491094521,0.029650650110870293,-0.0034692324993848838,-0.02443597193972856,-0.04036612364926994,0.0018342198923329475,-0.021038192023733988,-0.033991451806092574,-0.006187942591778679,0.009265214515986038,0.015965317364264788,-0.08096028573119855,0.01009742939360811,0.01524948334733732,-0.013451040745479433,-0.014549399337847635,-0.025720713773980625,-0.01709244193958854,-0.0019491283921097846,0.00661339621009165,-0.028983172865948016,0.004214922016512065,-0.008641823730944227,0.00880547507548302,0.006140009809206832,-0.03043916158068211,-0.01890719082072249,-0.015579400640267232,-0.013761494393733338,0.01404065130120476,0.0012054184880409666,0.0030350233095348495,-0.015536337291936169,0.0015014952906083243,-0.0005751820970993624,0.0154698546532055,-0.01434637725186318,-0.01173733198456742,-0.018133175519853963,0.006386875334065298,0.0326332019418135,-0.017694679944484145,0.006147680480307373,-0.008489731877628272,0.013070781886190295,-0.0280616195392868,-0.024476153188130026,-0.0017931108413010584,0.013350257872347213,-0.0008337692914506281,0.04781915214896289,0.013124388417990322,-0.025044315397580858,-0.02884764899441057,-0.006602453920399817,0.021184078278670363,-0.001694314568159037,-0.00301411487998702,0.004226592667740967,-0.016711142370937383,0.01971773964119258,0.008106029969130426,-0.047915813130147575,0.015582601761812184,-0.014376305659174748,0.0020848288007383185,-0.017267970136850025,-0.008895224478303652,0.016496257145171677,0.01745155093120197,-0.007242960362496099,-0.05410295463739799,0.007083974969170654,-0.05585965708283853,0.00802871852573861,0.0033931251300342827,0.033872352394999056,-0.027649504126287337,-0.0181054024343639,0.018996345588393207,0.007046215362122209,0.04235795006934156,-0.00606729403195907,-0.022720427647379905,0.03860457747645573,0.02103301839206435,-0.014871011665882339,-0.007104096679201509,-0.030305734649969236,-0.022036699109970435,-0.00035861303423396823,-0.01928174622233133,-0.027487227558376737,-0.00807843807756621,-0.002380993812548099,-0.09405967850349378,-0.055363865778557037,0.0263431715594274,0.005072351855213191,-0.002733631707928872,0.045052303188986224,0.004713615106176375,-0.0017730343882031508,0.1235976984215573,0.022965459542509413,0.08923456748942439,0.025739286704582247,-0.0362440686754756,-0.06839889711186138
Bit_289,0.07560163792834601,-0.03602147337029001,0.028296703447534582,-0.012238037663974426,-0.024682126030514787,0.008008357972869919,-0.035494492506126844,-0.07742111386248511,-0.0447157244155868,-0.04622818210599183,0.03035971700389715,-0.0004793111941950402,-0.07241570127628699,0.001209983070785869,-0.04675706181779698,0.05463549751572187,-0.02976757215310482,-0.02707769107393108,0.004044106954511921,0.013148568164953012,-0.02211082699615482,0.009088002086698561,0.024628711594689188,-0.0221000141971069,0.0194598347376425,-9.310551716385918e-07,-0.02339665768175385,0.007648426764533888,0.014067074767068907,-0.001320313885959988,-0.006195403001979898,0.03958384698577983,-0.01456696084494186,-0.014092800207167036,-0.006833253061448133,0.016446354489884484,-0.007601969627239522,0.0010207674063459774,0.009003954169034831,-0.02228911933030549,0.0033736531192342387,-6.173418493586198e-05,-0.011074847978611163,-0.004701415000080649,-0.01790167162182933,-0.02418694432675494,0.010232759642053441,0.00596504207288245,-0.02434542863010679,0.0013760146971482782,0.020010351844465993,0.01766167788125294,0.0008992788232630135,-0.0027158346739744846,-0.017663240827269038,0.035581642822104756,0.03578645002770996,-0.012057273541539602,0.012259724449843091,0.005326357241405222,-0.01760823171597793,0.02532425705021897,0.01668706957152398,-0.009720918629983344,-0.03681642035407754,-0.0012336723213867457,0.012603231604407537,0.013180517377438335,0.004807180577282119,0.0851021419333715,0.023227880408315336,-0.04384547578525664,0.0028669891042602796,0.02470569532051084,-0.012308614967775888,-0.08093380609768124,0.0316138934249376,0.032163490501224995,0.016027868473464397,-0.01936907049470572,-0.009592194241827669,0.02084401763992027,0.019265865971577693,0.024691956866212814,0.024066346422406928,0.008748670136467839,0.01922457537266751,-0.002521451553983283,-0.03366907500149337,0.07839774246297937,-0.043213149764343046,0.004074520853440066,0.009998567208862132,-0.008513404720534013,0.01215332526935123,0.04465468860393741,-0.02400231714140574,0.02934043010537617,0.0062152334960250315,-0.020316591615893807,0.03742463821613361,-0.0035305382956290488,0.011184969827347683,-0.031996991622381274,-0.016190290563435388,-0.04360578132106883,-0.005751732600230092,0.024998983984807932,-0.01827882866804465,-0.01993226823023718,-0.0014213456566742606,-0.04058392251544381,0.033492750800826865,0.010239154383939112,0.005771105413930675,0.00444454139828065,-0.009250258758717746,-0.04187852665204777,0.053526030850898264,0.0031875117024018885,0.005159528577222272,0.009572341963000214,-0.028196729239299202,-0.002964496836793222,0.03559231387546231
Bit_291,0.026898844406270286,-0.004712302473504765,0.05341144615765731,-0.007358668130216225,-0.006482156158115876,0.01127656997866978,-0.02066229999980565,-0.06019286667272108,-0.022235626290396274,-0.013279167114478296,-0.01348392411193416,-0.009250722671790676,-0.04636031541518136,0.008146721513318708,-0.013839066011880277,0.03184913786613083,0.0012955975549480948,-0.0023630885545152165,0.006577282243289142,-0.01591512503431933,-0.004763685766914717,0.01703382912973443,0.005959581418867849,0.0020471153922965975,0.002681498178807975,0.014919549546859532,0.012434215255731735,0.01911365669837939,0.017053433146204115,0.0084107788586699,-0.006738811170529228,0.013899790725838267,-0.01211736421191679,-0.015085513782312175,-0.004805300536196337,0.01580319428106214,0.009318414926588752,0.01954241626810602,0.0009742175454027228,-0.0035128339049574184,0.05297350473106048,0.007280971663494009,-0.019752967043339866,0.005915238049968868,-0.04699718367227945,0.022192079591565952,0.001023374876145805,-0.0006828244336385387,-0.005969581265501991,0.000551389194506873,0.002897452594784603,-0.04222802828709316,0.0119545956364109,-0.008309069336340102,-0.04447802463042584,0.005672208762093983,-0.012955787301253506,0.12418125087636347,0.03122629629410992,-0.07061047703108987,0.0009820140998503893,0.04027047970206941,0.05318353711643461,0.08130938146409487,0.09008633443929973,0.03582579785499963,0.013842033127030988,-0.024338594787239994,-0.024597741894371444,-0.08045109942677554,0.09424609279196004,0.020040616147143347,0.10445113513556714,0.06206020507963442,-0.022771857808594944,-0.024165186027553832,-0.06805295266743097,0.07306935339959804,-0.020313476523900628,0.004077620746551825,-0.002122460769260951,-0.07206943100886432,0.01563250590679541,0.028215965543454367,-0.016901923739751062,0.054779119341507865,-0.06316851776868684,0.0429378956313947,0.057170767178433654,0.05418795829613774,0.04037468709519393,0.0029155623397530165,-0.02810543391047001,-0.028796639776604217,-0.09049280114935607,0.02800059596592501,0.036442788543080085,0.06135968027824289,-0.04737864082305238,-0.082109321068901,0.06509023164132988,0.03480057264098948,0.07918512132336887,-0.03723241238715189,-0.0008439710448684385,-0.0008101776948274685,0.07070763983485959,0.004932679267216983,-0.00029344052989064293,-0.013140892231019104,0.05930328419453044,0.029079495199014937,0.057391946921315475,0.0618418676065764,0.017860306715567115,0.04132418783346212,-0.06641113417714191,0.016557724873873445,0.006684508865354367,-0.03792998141602405,-0.006681171223559386,0.008265474124123038,0.023462910273832523,0.03397183989580819,-0.02373091926502978
Bit_292,0.05639088466659264,0.09998857945713435,-0.003954171662981499,-0.03270772936411391,-0.012494389512258704,0.021647122557218595,0.0034024005820593207,-0.009263692368465531,-0.01007439176288484,-0.0032983821712080433,-0.015076566387807848,0.01296801535782363,0.05033880711882285,-0.01407980724840974,0.004480955018934301,-0.05201338729896873,0.029959583475790467,-0.02115331139077222,-0.034751944163637215,0.025359490058687956,0.008472666108122164,-0.010583084386923167,-0.01970078577404083,-0.011581529775478184,-0.02927320903560951,-0.020288639813578382,-0.008567218115990972,-0.012049074554470691,-0.020809356002316554,0.008781751625598685,0.003777556033644532,0.00939794013230336,-0.0274038137978463,-0.042586919616970934,0.004792677444086466,0.0033226210016814813,0.006953147035655703,-0.0156732691763729,-0.005220326733133732,-0.005041881163567324,-0.02448689132741804,-0.02730459398302418,0.03331646664464862,0.0417035355765186,-0.04559470408876622,0.0481946178385002,0.03187638935286568,-0.0354162129214527,0.021590714636095045,-0.05453923488073604,0.022762247698549766,0.03843908101866982,-0.02090853457165374,-0.001580978196013617,0.0373545774899371,-0.02331387822728682,-0.01790354737820335,-0.016014505319657164,-0.02023300545646449,0.0017635917159082712,0.021236537247740155,-0.012901593351278497,0.017103551627137992,-0.022890545136454252,0.01909593279716167,-0.016035901788228238,-0.021899616098577393,-0.022835219842009213,-0.006922573045050236,-0.02745486632930834,0.002840341634172079,0.01667752714530107,0.04809637307631222,-0.008045677428671471,-0.024086800358861155,0.018216887360588494,0.0016398923182852766,0.01375354474759679,0.011019435410646851,0.021097342117675767,0.059383531660079376,-0.05670069230760648,-0.0032121621914910003,0.01293587763698979,0.06725814889734659,-0.005636286755247249,-0.0005654709288576116,-0.01803029968568496,-0.07838840602262907,0.0035454638593516697,-0.005528515245657484,-0.016573281235737623,0.04937690399186116,0.035151780188436434,0.03957891724977029,-0.003454535313427468,-0.00036859396063416977,0.01618847228056917,-0.021219791257337167,-0.05181897833199066,0.002062686286333684,-0.033341458547339546,-0.03717570319713651,0.01450873988619536,0.007307202469087039,0.011492900178543009,0.031342724996005655,0.014187217532616973,0.04633792675798163,0.014888071853282305,-0.025947099634588633,-0.015636574875759292,-0.010963848903463058,0.0036912006103205306,-0.02591037646712268,0.006995349390830695,-0.01072350987554185,0.03355557750273695,-0.01862426244976062,-0.032031044864380645,0.0017834832167143808,-0.030253089817106196,0.08044581005179166,0.04170429241268814,0.0005046866974111495
Bit_293,0.00033439635051137995,0.005805201133093739,-0.001399790580454853,-0.010351779965414335,0.08691711655799701,-0.06878024747975431,0.01960587627636179,-0.0069010075508881665,-0.010700181905238153,0.0017141524529655694,-0.016041890686243128,-0.0029176276632281685,-0.01862548172690076,-0.05287015255907388,0.023428458566337573,0.0022503258641239595,-0.0035896342287609724,0.005575221915553079,-0.015467541019454767,-0.0288599889277616,-0.01061106249328725,0.0067339314971157195,0.018626441700231332,-0.04692359514997523,-0.024761094080712167,0.04752924234490062,-0.026791259501603666,-0.12400476020083256,0.04862824730416832,-0.01943653465072528,-0.07013799119794052,-0.037992681536465164,0.0028983019876637397,-0.05073384219586062,0.015451620220077573,-0.0033567548616985883,-0.04929106752416561,-0.057713145230975774,0.07415609762687746,-0.009325694611496361,0.03358086501852372,-0.025686366619324663,0.0049668133231601415,0.0723850762505876,-0.05698392305999801,-0.011227465759268451,-0.0016429608354874249,0.04980051517944075,-0.08569395217011103,0.04675176018040531,-0.06224876442276368,-0.025608255069670065,-0.00813916413600783,-0.03616055253597951,-0.026809041583817736,0.03410778269888064,-0.005155055645866172,-0.027016890043752767,-0.002657946573998763,0.032296009686731145,-0.01264687311869023,0.008414012369588714,0.033786455916042055,-0.01992295782424662,0.029866116727027357,-0.06523211817799356,0.012189456573836962,-0.015615190412871632,0.012662663498413515,-0.04451751074137145,-0.03284925381910211,0.011193280734351729,0.006537581366320261,0.0013876176770897578,-0.03511608383706853,-0.03498537852330171,0.012884394637279185,-0.010027480116874076,0.0004691931724908652,-0.004950816000627153,-0.023471208555138325,0.01853307992800347,-0.012992432836565208,0.005659528996875268,0.019096858286583928,-0.017083827635137803,-0.03325418674515753,0.025829216893356596,0.007246473000519482,-0.031151723363307435,-0.018752454065667102,-0.012122493457619461,0.01561897898840902,0.014033493682799863,0.004760311825447434,0.005805737302393492,-0.00777980918788575,0.01971944780891196,0.013750631889069966,-0.022021233885572665,0.015138577024209123,0.0020473194828354115,-0.026241375908168944,-0.013796538856211989,0.027821365272159348,-0.024439670137252564,-0.00437875776155761,-0.008370994720923704,-0.008420448423685287,0.021615251435872212,-0.017006490006410684,0.0037651722062736043,-0.02153872016139554,-0.0032460236031982637,-0.0011338253930711177,-0.017157292279292975,-0.01578022856025611,0.004418958090225019,-0.0016016711109929735,0.000892746070841813,0.006138412075752865,-0.007484201445357584,-0.007234656537549233,-0.012893048381119411,-0.0037341278718297285
Bit_294,0.05458020096362916,-0.05393044129128885,-0.06251889706255541,-0.011752692087361414,-0.018316659337152784,-0.012357294583155404,-0.0124652966693343,-0.010665536783712957,-0.03180713362222905,-0.019764966260883414,0.046394362484449246,0.0032596185332201817,0.0010983236949583522,-0.027816384600423516,-0.033611334167903,0.008014496136536445,0.005866284437073693,-0.032182168645724846,0.065748486030486,0.03663496771007808,-0.05768620477422725,-0.026727209087757043,0.0212412062361696,0.028517340626529334,-0.07475199393511213,0.06593192925773002,-0.07561724837732867,0.03172043089578979,-0.03276541088465237,0.004758260994895713,-0.03537604778983172,0.03937830662735124,-0.03795455558188011,0.01715992010921611,0.01741319060196994,0.029008693526060506,-0.0062231020796423625,0.02367670356261271,-0.0017703893787765098,-0.03260891140880612,-0.025046434310111096,0.03126876836174118,0.014762787273612382,-0.004893781421283058,0.006031844384184525,-0.007915825461401738,-0.004027790193421118,0.030651821309308824,-0.009917981020582107,-0.013390629039407059,-0.015880984361920408,-0.028074199861342207,-0.024939981061351407,-0.0027476019875131057,0.031316090566234335,0.029650859476788798,0.007587912167730127,-0.012574789119721538,0.012080007528220924,0.01932757008879386,0.008298867173651144,0.017476373119887003,0.0009518932581437483,-0.021313465698194967,-0.035284006745083675,-0.018835945713720107,0.014593963914429705,0.02450411570269729,-0.06462598832132228,0.00910224639183189,0.012339562349690261,0.020934708115454472,-0.009616507542662711,-0.01432693599094299,0.0033071772893747704,0.012998738476872058,0.01362736117877237,0.0028196305118184835,-0.030660110525084428,0.002448127874947974,-0.024279557567193955,0.013678925997241544,-0.0009723958291431046,0.04099403330126938,-0.016394183870209474,0.006224152748231877,-0.04493709773631861,0.02821357697438965,-0.021290394774226565,-0.02430802749237335,0.03116889464155097,-0.01421634661842648,0.013913392078788661,-0.005383062321309571,0.047257279406615414,-0.03538045780073342,0.03290934853066348,0.002697142616554372,-0.01491967216444478,-0.025985853714990962,-0.07344141004310313,0.05380804740159251,-0.0018474799187413267,0.0007548474514400048,-0.021103169725723278,-0.06998328418962363,-0.03481700114455169,0.03358066492843364,0.00539635714717662,-0.04272366131122857,0.05914800957200678,-0.029423235559397447,0.01352109400563604,0.008825408937007199,-0.06010155930387818,-0.04388037609482674,-0.016557277289936702,0.0653578674070838,-0.027864011111025537,-0.04330868550024608,0.008674937679755395,-0.006062348474797319,0.020909049884952003,-0.059962159685016704,0.006368776143821631
Bit_295,0.040069940524287216,-0.03133064121670965,-0.052010732078446684,0.024475157209952574,0.0330589590237072,0.03408230325460247,-0.017377424798057525,-0.013701858863363085,-0.032660077429331164,-0.004837861666379533,0.0037040474278925532,0.038847138962870495,-0.00517604436934776,0.003100608670520535,-0.024235912400774624,-0.048912325641283894,-0.006572262637744078,0.04593674543860005,0.07790109571612316,-0.024796293724782405,-0.039551064589769584,-0.030982174646305094,-0.0008321129467651183,0.04787271161299269,-0.05967138816314106,0.05930376346265105,-0.013299163218349919,0.008446646670403419,-0.0329353978466449,0.008939066547863648,-0.03724029511627551,0.02016036361291712,-0.025220325863456308,0.04090525409412521,0.018308748311774946,0.0404111861559035,-0.0034022728060297616,0.02170984673533267,-0.007391392433603357,0.007679324094191793,-0.013584854585720903,0.002993535054326727,0.019907619158122364,0.0052089034681812385,0.030653750401303248,0.005472324437327836,0.0015767641213261924,0.024166003663887426,-0.02546877332568595,-0.017990290669819893,0.0022684487319592963,-0.007068227949677613,-0.01767869072019868,0.004635160275796084,0.01907629844898622,0.039830423266951846,0.02187778800034357,0.0027803100387712035,-0.004434760691151668,-0.028467770617780375,-0.03430870240189585,0.0011300438567247953,0.02033188900585954,-0.007848985631708093,-0.010323824694879203,0.002991389383071624,0.0436856526443944,0.006975128404395959,-0.0033529596574046025,-0.018826099663695334,-0.008365191489993219,0.014243903350657325,-0.012160868992627364,-0.0054396646682137555,-0.0032084936636132075,-0.03746419127801232,-0.03321300534522348,-0.017798360118048185,0.011821568064298262,-0.012449138399660978,-0.004596378249305364,-0.006639657717184424,0.019848401583210776,-0.05193914182205028,-0.021350078561510465,0.01701588715848589,0.006919803114265089,-0.029604750738052674,-0.040266091446089655,0.04652397363217803,-0.005700603952675628,-0.02778049016604428,-0.0020701621167511174,0.017276600002202033,0.008247677268920391,0.033345343915811114,-0.030170373626375185,0.0015585149005281054,0.0007935746649567695,0.01793348004193843,0.10161109528455253,-0.07210418661845715,-0.05322014091130072,-0.01685911345201885,0.008157886083592823,0.09121027576029207,-0.011648748482467613,-0.05995920635068281,0.003107044670533398,-0.050300591734787486,-0.0296228426524579,0.10961547150342954,0.02535471544858117,-0.10227471867760972,0.06485324873630488,0.10757665782633821,0.0043093859498656,-0.07711258369740391,0.050181989108993026,0.018676417964076777,-0.024086046649776663,-0.001130157901754849,-0.010644416128903138,-0.0055839852003058904,-0.03977897715871588
Bit_296,-0.008692643391189782,-0.004872259602754622,0.0019096142988010592,-0.00020170951197883251,-0.009424030905689381,-0.00013328744105965047,-0.014061037477986123,-0.0030970178599170556,-0.016822972176457493,-0.009348028142412491,0.01124896821576596,-0.011948720452829971,0.022950736762288662,0.0007751602815328757,-0.002436233724991006,0.0046273527946738315,0.04194457274923818,-0.00645148691005858,0.03573609748764391,0.023103924451829284,-0.06645345606623869,-0.06998712772894056,-0.011022558149538281,0.07882852230478342,-0.11699971969868124,0.05169008443485621,-0.019145970727736578,-0.009204600547951303,0.07064247541894995,0.025343825423404732,0.028505086629994607,-0.03905808386292133,-0.05064948257966456,0.08570722560560258,0.11377089987212827,0.08949664970443746,-0.001125553547256376,0.009383554005067516,0.013280355027902181,0.013177860523088015,-0.006735143782184275,-0.03848105430179948,0.018557291795547937,-0.03863752717409198,0.04042682312654865,-0.011113866247306054,0.011540685463362415,0.0503332976219022,0.04591128760435747,0.019996907433279493,-0.014909749254417836,-0.0373202838810687,0.01099910121961815,0.009365199511460977,-0.00795375517195211,0.010424515228108179,-0.006688964401925519,-0.0018202712581971304,-0.020119476091086733,0.026748191039608387,-0.0213189571399551,0.02158135993117768,0.021773586373227048,-0.02468472079645429,-0.02872492054034808,-0.02673467160690973,-0.0042552174199309905,-0.0034536275086209946,0.012824474060697184,0.04060035924025593,0.0022484878862504866,0.059668168463019075,0.02667474646321804,0.008987414882144716,0.026530754224675844,-0.0030140445293223056,-0.02124452219592776,-0.01818549536819117,-0.06223048179044163,0.02217875052371996,-0.008096275417630373,0.011015807080058785,0.009007954994936786,-0.06999503792036181,0.0362488944810761,0.01903071962496543,0.012274742286188103,0.005702158441311663,-0.007402646600538275,0.024220144637116692,0.009581220934389251,-0.02191238052670862,-0.0190053186399411,0.005739360100914997,-0.020512668233291172,0.04658749875155167,0.019542040023441214,0.03052481571758299,-0.030403897811068746,0.022810831134761695,-0.023085346361441023,0.010907813257236021,0.002842126340232974,-0.024845427993899032,-0.010817806827930022,0.007254739828217193,0.024057195666703987,-0.009800477352052478,-0.020525387242081857,0.04043139793526436,-0.01722618158981195,0.06780331608041912,0.0250768332290488,0.01864219635359976,-0.045497024737717266,-0.003509466236976208,0.08672214298877483,0.022502702157276074,-0.009435547991945781,-0.0355040437838065,-0.010187614802961419,-0.03460188650744415,0.008925615760210174,0.028481745490048543,0.04981634696549773
Bit_297,-0.0039261724496934824,-0.008690069009525368,-0.004541228379055895,0.03308515352548755,-0.03192762794019929,-0.043743818288790405,-0.06007665668906722,0.026227445361429916,-0.05879833161278376,0.09387340078660847,-0.032652561390510836,0.08643700183026554,-0.00931665902008414,0.021029957991937128,-0.02077140520672118,0.04772232812258654,0.060259570528477316,-0.06507662446667875,0.0019965947985137456,0.010314025896353805,0.04695161885001358,-0.019857283882799292,-0.005193560470374413,0.0638239580489194,0.00086158829068642,-0.011732535005767505,0.06783529410106832,-0.03415905180727501,0.03036182111936189,0.00013520049951675777,0.010400619706692062,-0.062094340761024866,-0.009042908264274237,-0.03431819874975422,0.006039184915005881,-0.045300246496290636,-0.005013352133089601,0.032958299983814165,-0.004573983715718382,-0.04014384950177252,-0.010270990975900729,-0.027721175236170605,-0.009776891203186082,0.023406090952921673,0.030401872501271226,0.028341468647524667,0.010967949155095585,0.011445647780268901,-0.00899177496883434,0.0076159440077745175,-0.03156599664652778,-0.032932546119827495,-0.004468070751779598,-0.033456089118700426,0.008768106975033088,-0.011462219606969807,0.018809583486865948,0.036498675891825115,0.004718784272207176,-0.01820219131830958,-0.019852707926523543,0.017612066298358778,-0.04910095611701882,-0.028469444257214073,0.005226014064539828,0.011752519199609056,0.0004665045696448942,0.003530620869507071,0.037445806410147026,0.000671970308334347,0.02646761735053993,-0.00957124378745905,-0.04377428515475194,-0.03422058979139962,-0.005288852962689103,-0.015224742985782691,0.010017861409126376,0.002758945781868853,0.029815730198930506,-0.002569561847067938,0.007766542963084356,-0.005484260979423132,0.0047135897569829804,0.012262147009877777,0.01692743774604672,0.02109256954216854,0.011760749246324632,-0.03630451226358748,-0.0034288668956055923,0.004527771523786232,0.027392326629161776,0.02393914244452699,0.05021085613237098,0.025690065423115492,0.01870143913465357,0.02789536177820413,0.004735313625544212,0.048362609164357195,-5.942234629113759e-05,-0.004552280798050798,-0.0172449791577576,0.007362818574921417,0.014365311674268367,-0.02021125010071135,0.0033413983058639134,-0.013709667172436496,-0.01521212559094841,0.027114579784216417,0.02195279402266629,-0.023021624076020767,-0.014261031542960864,-0.006568587602466572,-0.008247954753297794,-0.027582357827768845,-0.0010972006452621508,0.03197359316049962,-0.0017648158121223248,0.02552308288753767,-0.013622860918552448,0.0218076952834098,0.04435371316499075,-0.00024707723678430295,0.025350478787860283,7.563218590225328e-05,0.0054091297744508215
Bit_298,-0.007338762846363284,-0.005540288513177767,0.0005552446076914937,-0.04554013448704713,0.010048019661977266,0.040218851148988675,0.013415943584742601,0.008823277920723412,-0.033407121974665555,-0.019268982838432792,0.07064122887828188,0.016280077564069094,-0.041171755822685445,-0.033880544591992516,-0.038054794644785,0.027774930285296213,0.011227753057835374,-0.03075824602718346,0.02202813062535061,0.049027150711663275,0.010540626254328708,0.011925348083567627,-0.024893762910544626,0.008287816468955305,0.03586441477121564,-0.012039030537562332,-0.016125146038934036,0.02592995930224945,-0.033368288997272205,-0.007036033697247056,0.010416028230392237,0.019632202278335616,0.0012536905212791475,-0.03985767947876791,-0.007461022053805079,-0.02352953852917366,-0.004928357752834977,-0.0471323063232684,-0.016238631894748414,0.03686840641859196,0.0885775465922832,0.05401880329847696,0.01716038355016728,-0.0055962045072196955,-0.02146103724108327,0.016327353818060025,0.03383612340196405,0.07895698934028371,0.050926736266834714,0.07038605608659436,-0.018604591938033484,-0.01607066553706905,-0.00977885651821539,-0.03227271412472265,0.06403530142425565,-0.019233611387941624,0.07268253314647363,-0.008021621252056096,-0.014258507101246548,0.03193434931872281,0.001380324591964189,-0.02801385678353277,0.003573526570518112,-0.002848398138794559,-0.12459526227352974,-0.04386058022710707,0.009099220991188298,0.005582917817574267,0.013410156091908439,-0.032943577575996454,-0.029300522876945546,0.06089947400214911,0.00010016557371053507,0.013316771508589955,-0.0036451745756396954,-0.002434199377996998,0.1172802545120398,0.03973388145665688,0.013486048733740196,-0.02554411458903325,0.04608694928840845,-0.042048900085537626,-0.04619731586850455,-0.004582919409726623,0.008730990863473856,-0.005091651880536598,0.02364003715526803,0.01953407131141557,0.06765105018774087,-0.05098246617461784,0.041112603932688604,0.024149039336879154,0.04684687918182316,-0.030168752017434474,-0.03048252087710763,0.01697835763138669,0.000867220902969343,0.03818809251292077,-0.020801535716724676,0.05238925278668242,0.052479126622624904,0.01452119036735747,0.023166869993209164,-0.010183132589282183,0.06059482043689443,0.021465992794997345,0.027112726449939374,0.027364036301588412,-0.04274266763733909,-0.00021734241004300935,-0.0220534406069829,0.02207761607848088,-0.05313956696044445,-0.009065036535743757,-0.013858566444575502,0.03548325336869751,0.008819945865851792,-0.029877444083822646,-0.008012137886014799,-0.014032781269650893,0.0005821341558181864,-0.031212860248466732,0.011951757102141263,-0.010016815893453086,-0.0417029626969345
